Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector Link;System link;Grid;technicalId
Star;;Outer Rim Territories, The Slice;The Centrality;;Douglas system;Douglas III;947.796;134.119;;https://starwars.fandom.com/wiki/Douglas_III;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;https://starwars.fandom.com/wiki/Centrality;https://starwars.fandom.com/wiki/Douglas_system;U-8;912
Star;;Outer Rim;Wyl Sector;;Dra system;Dra III;691.886;584.77;;https://starwars.fandom.com/wiki/Dra_III;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Wyl_sector;https://starwars.fandom.com/wiki/Dra_system;R-4;758
Star;;Outer Rim;Quelii Sector;;Drackmar system;Drackmar;334.294;372.922;;http://starwars.wikia.com/wiki/Drackmar;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Quelii_sector;https://starwars.fandom.com/wiki/Drackmar_system;O-6;984
Star;;Outer Rim;Thanium Sector;;Draukyze system;Draukyze;669.083;351.394;;http://starwars.wikia.com/wiki/Draukyze;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Thanium_sector;https://starwars.fandom.com/wiki/Draukyze_system;R-6;801
Location;;Outer Rim;Tamarin Sector;;Dravian Starport;;251.462;-890.684;;http://starwars.wikia.com/wiki/Dravian_Station;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tamarin_sector;http://starwars.wikia.com/wiki/Dravian_Station;N-18;439
Star;;Outer Rim;Allied Tion Sector;;Dravione system;Dravione;756.956;379.692;;https://starwars.fandom.com/wiki/Dravione;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Allied_Tion_sector;https://starwars.fandom.com/wiki/Dravione_system;S-6;2746
Star;// Yellow-white;Outer Rim;Lol Sector;Drexel;Drexel system;Drexel;535.33;-851.263;;http://starwars.wikia.com/wiki/Drexel;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Lol_sector;https://starwars.fandom.com/wiki/Drexel_system;Q-18;457
Star;;Outer Rim;Corporate Sector;;Drog system;Drog;693.288;599.428;;https://starwars.fandom.com/wiki/Drog_system;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Drog_system;R-4;529
Star;// White;Outer Rim;Sith Worlds, Esstran sector;Dromund;Dromund system;Dromund Kaas;635.376;483.677;;http://starwars.wikia.com/wiki/Dromund_Kaas;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Sith_Worlds, https://starwars.fandom.com/wiki/Esstran_sector/Legends;https://starwars.fandom.com/wiki/Dromund_system;R-5;734
Star;;Outer Rim;Pakuuni Sector;Drongar Prime;Drongar system;Drongar;845.572;414.601;;http://starwars.wikia.com/wiki/Drongar;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Pakuuni_sector;https://starwars.fandom.com/wiki/Drongar_system;T-5;2026
Star;;Outer Rim;Meridian Sector;;Drovian system;Nim Drovis;622.668;294.619;;http://starwars.wikia.com/wiki/Nim_Drovis;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Meridian_sector;https://starwars.fandom.com/wiki/Drovian_system;R-7;2084
Star;;Outer Rim Territories, The Slice;Kessel Sector;;Drualkiin system;Drualkiin;892.848;-2.391;;https://starwars.fandom.com/wiki/Drualkiin_system;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Kessel_sector;https://starwars.fandom.com/wiki/Drualkiin_system;T-10;1002
Star;;Outer Rim;Albanin Sector;;Dubrava system;Dubrava;891.217;-321.67;;http://starwars.wikia.com/wiki/Dubrava;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Albanin_sector;https://starwars.fandom.com/wiki/Dubrava_system;T-13;956
Star;;Outer Rim;Myto Sector;;Dubrillion system;Dubrillion;-33.24;624.432;;http://starwars.wikia.com/wiki/Dubrillion;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Myto_sector;https://starwars.fandom.com/wiki/Dubrillion_system;K-3;683
Star;;Outer Rim;Cronese Mandate;;Duinarbulon system;Duinarbulon;749.498;338.941;;http://starwars.wikia.com/wiki/Duinarbulon;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Cronese_Mandate;https://starwars.fandom.com/wiki/Duinarbulon_system;S-6;788
Star;White dwarf;Outer Rim Territories, Trans-Hydian;Gordian Reach;;Durgen's Star system;Durgen's Star;471.757;358.676;;http://starwars.wikia.com/wiki/Durgen%27s_Star;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Trans-Hydian;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Durgen%27s_Star_system;P-6;595
Star;;Outer Rim;Corporate Sector;;Duroon system;Duroon;721.521;581.122;;http://starwars.wikia.com/wiki/Duroon;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Duroon_system;S-4;551
Star;;Outer Rim;Calaron Sector;;Dweem system;Dweem;869.579;10.169;;http://starwars.wikia.com/wiki/Dweem;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calaron_sector;https://starwars.fandom.com/wiki/Dweem_system;T-9;2146
Star;B7 V;Outer Rim;Bheriz Sector;;Eadu system;Eadu;909.377;-44.31;;http://starwars.wikia.com/wiki/Eadu;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Bheriz_sector;https://starwars.fandom.com/wiki/Eadu_system;U-10;2059
Star;;Outer Rim;Fath Sector;;Earth system;Earth;-56.811;372.714;;https://starwars.fandom.com/wiki/Earth_(planet);http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Fath_sector;https://starwars.fandom.com/wiki/Earth_system;K-6;4775
Star;;Outer Rim;Morshdine Sector;;Edusa system;Edusa;363.042;483.152;;http://starwars.wikia.com/wiki/Edusa;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Morshdine_sector;https://starwars.fandom.com/wiki/Edusa_system;O-5;764
Star;;Outer Rim;Cronese Mandate;;Eibon system;Eibon;779.661;337.353;;http://starwars.wikia.com/wiki/Eibon;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Cronese_Mandate;https://starwars.fandom.com/wiki/Eibon_system;S-6;789
Star;;Outer Rim;Gordian Reach;;Elamposnia system;Elamposnia;546.909;451.074;;http://starwars.wikia.com/wiki/Elamposnia;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Elamposnia_system;Q-5;605
Star;;Outer Rim;Minos Cluster;;Eliad system;Eliad;186.687;-1073.861;;http://starwars.wikia.com/wiki/Eliad;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Minos_Cluster;https://starwars.fandom.com/wiki/Eliad_system;M-20;2077
Star;;Outer Rim;Sertar Sector;;Elom system;Elom;631.561;422.002;;https://starwars.fandom.com/wiki/Elom_(planet);http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Sertar_sector;https://starwars.fandom.com/wiki/Elom_system;R-5;741
Star;// yellow main sequence;Outer Rim;Elrood Sector;Elrad;Elrood system;Elrood, Akana, Acatal;156.609;-1005.098;;// http://starwars.wikia.com/wiki/Elrood, https://starwars.fandom.com/wiki/Akana, https://starwars.fandom.com/wiki/Acatal;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Elrood_sector;https://starwars.fandom.com/wiki/Elrood_system;M-20;332
Star;;Outer Rim;Quence Sector;;Elshandruu system;Elshandruu Pica;388.095;-876.266;;http://starwars.wikia.com/wiki/Elshandruu_Pica;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Quence_sector;https://starwars.fandom.com/wiki/Elshandruu_system;O-18;449
Star;;Outer Rim;Allied Tion Sector;;Embaril system;Embaril;735.626;369.698;;https://starwars.fandom.com/wiki/Embaril;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Allied_Tion_sector;https://starwars.fandom.com/wiki/Embaril_system;S-6;2794
Star;;Outer Rim;Nilgaard Sector;;Emmer system;Emmer;750.996;477.3;;http://starwars.wikia.com/wiki/Emmer;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Nilgaard_sector;https://starwars.fandom.com/wiki/Emmer_system;S-5;771
Star;;Outer Rim;Velcar Sector;;Endex system;Endex;-111.633;498.418;;http://starwars.wikia.com/wiki/Endex;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Velcar_sector;https://starwars.fandom.com/wiki/Endex_system;J-5;653
Star;X;Outer Rim;Zuma sector, Moddell sector;;Endor Gate;Endor Gate;-343.775;-683.326;;http://starwars.wikia.com/wiki/Endor_Gate;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Zuma_sector, https://starwars.fandom.com/wiki/Moddell_sector/Legends;;H-16;291
Star;G4 V;Outer Rim Territories, Inner Zuma Region;Zuma sector, Moddell sector, Outer Moddell systems;;Endor system;Endor;-343.219;-683.025;;http://starwars.wikia.com/wiki/Endor;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Inner_Zuma_Region;https://starwars.fandom.com/wiki/Zuma_sector, https://starwars.fandom.com/wiki/Moddell_sector/Legends, https://starwars.fandom.com/wiki/Outer_Moddell_systems;https://starwars.fandom.com/wiki/Endor_system;H-16;288
StarBarycenter;;Outer Rim Territories, Inner Zuma Region;Zuma sector, Moddell sector, Outer Moddell systems;;Endor system (canon);Endor;-343.219;-683.025;;http://starwars.wikia.com/wiki/Endor;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Inner_Zuma_Region;https://starwars.fandom.com/wiki/Zuma_sector, https://starwars.fandom.com/wiki/Moddell_sector/Legends, https://starwars.fandom.com/wiki/Outer_Moddell_systems;https://starwars.fandom.com/wiki/Endor_system;H-16;288
Star;;Outer Rim;Clacis Sector;;Endoraan system;Endoraan;-89.341;535.853;;http://starwars.wikia.com/wiki/Endoraan;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Clacis_sector;https://starwars.fandom.com/wiki/Endoraan_system;K-4;667
Star;;Outer Rim;Velcar Sector;;Entralla system;Entralla;-92.007;520.908;;http://starwars.wikia.com/wiki/Entralla;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Velcar_sector;https://starwars.fandom.com/wiki/Entralla_system;K-4;655
Star;;Outer Rim;Corva sector, Cauldron Nebula;;Eol Sha system;Eol Sha;411.08;607.359;;http://starwars.wikia.com/wiki/Eol_Sha;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corva_sector/Legends, https://starwars.fandom.com/wiki/Cauldron_Nebula;https://starwars.fandom.com/wiki/Eol_Sha_system;P-3;641
Star;;Outer Rim;Noonian Sector;;Er'Kit system;Er'Kit;174.934;332.476;;http://starwars.wikia.com/wiki/Er%27Kit;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Noonian_sector;https://starwars.fandom.com/wiki/Er%27Kit_system;M-6;978
Star;;Outer Rim;Tion Hegemony;;Erediss system;Eredenn Prime;801.71;361.695;;https://starwars.fandom.com/wiki/Eredenn_Prime;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Tion_Hegemony;https://starwars.fandom.com/wiki/Erediss_system;T-6;783
Star;;Outer Rim;Kanz Sector;;Ereesus system;Ereesus;257.737;540.491;;http://starwars.wikia.com/wiki/Ereesus;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Kanz_sector;https://starwars.fandom.com/wiki/Ereesus_system;N-4;840
Star;;Outer Rim;Seswenna Sector;Eriadu ;Eriadu system;Eriadu;155.503;-829.311;;http://starwars.wikia.com/wiki/Eriadu;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Seswenna_sector;https://starwars.fandom.com/wiki/Eriadu_system/Legends;M-18;428
Star;;Outer Rim;Calamari Sector;;Eridicon system;Eridicon IV;877.697;336.045;;https://starwars.fandom.com/wiki/Eridicon_IV;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calamari_sector;https://starwars.fandom.com/wiki/Eridicon_system;T-6;863
Star;;Outer Rim Territories, The Slice;The Centrality;;Erilnar system;Erilnar;863.535;148.974;;http://starwars.wikia.com/wiki/Erilnar;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;https://starwars.fandom.com/wiki/Centrality;https://starwars.fandom.com/wiki/Erilnar_system;T-8;898
Star;;Outer Rim;Anoat Sector;;Ertegas system;Ertegas;-87.96;-870.579;;http://starwars.wikia.com/wiki/Ertegas;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Anoat_sector;https://starwars.fandom.com/wiki/Ertegas_system;K-18;423
Star;;Outer Rim;Corporate Sector;;Erysthes system;Erysthes;744.609;599.051;;http://starwars.wikia.com/wiki/Erysthes;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Erysthes_system;S-4;565
Star;;Outer Rim;Corporate Sector;;Etti system;Etti IV;730.248;598.133;;https://starwars.fandom.com/wiki/Etti_IV;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Etti_system;S-4;548
Star;;Outer Rim;Herios Sector;;Excarga system;Excarga;832.992;-658.256;;http://starwars.wikia.com/wiki/Excarga;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Herios_sector;https://starwars.fandom.com/wiki/Excarga_system;T-16;517
Star;;Outer Rim;Arkanis Sector;;Faj system;Najiba;628.512;-704.77;;http://starwars.wikia.com/wiki/Najiba;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Faj_system;R-17;501
Star;;Outer Rim;Saijo Sector;;Faldos system;Faldos;-94.107;-1035.221;;http://starwars.wikia.com/wiki/Faldos;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Saijo_sector;https://starwars.fandom.com/wiki/Faldos_system;K-20;319
Star;;Outer Rim;The Centrality;;Falko system;Falko;933.288;149.773;;https://starwars.fandom.com/wiki/Falko_system;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Centrality;https://starwars.fandom.com/wiki/Falko_system;U-8;915
Star;;Outer Rim;Gordian Reach;;Far Indosa system;Far Indosa;432.069;357.3;;https://starwars.fandom.com/wiki/Far_Indosa_system;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Far_Indosa_system;P-6;592
Star;;Outer Rim;Fath Sector;;Fath system;JanFathal;-54.24;389.219;;http://starwars.wikia.com/wiki/JanFathal;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Fath_sector;https://starwars.fandom.com/wiki/Fath_system;K-6;696
Star;;Outer Rim;Atrivis Sector;;Fedje system;Fedje;74.123;425.891;;http://starwars.wikia.com/wiki/Fedje;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Fedje_system;L-5;828
Star;;Outer Rim;Gordian Reach;;Feena system;Feena;549.753;407.225;;http://starwars.wikia.com/wiki/Feena;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Feena_system;Q-5;600
Star;;Outer Rim;Gordian Reach;;Feldwes system;Feldwes;577.643;383.018;;http://starwars.wikia.com/wiki/Feldwes;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Feldwes_system;Q-6;620
Star;"""G2 V"" // yellow star";Outer Rim;Thanium Sector;Felix;Felucia system;Felucia;680.216;379.912;;http://starwars.wikia.com/wiki/Felucia;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Thanium_sector;https://starwars.fandom.com/wiki/Felucia_system;R-6;799
Star;;Outer Rim;Thesme Sector;Feriae ;Feriae system ;Junction/Feriae Junction;383.513;406.384;;http://starwars.wikia.com/wiki/Junction;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Thesme_sector;https://starwars.fandom.com/wiki/Feriae_system;O-5;631
Star;;Outer Rim;Illisurevimurasi Sector;;Ferro system;Ferro;539.395;547.961;;http://starwars.wikia.com/wiki/Ferro;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Illisurevimurasi_sector;https://starwars.fandom.com/wiki/Ferro_system;Q-4;750
Star;;Outer Rim;Atrivis Sector;;Fest system;Fest;80.499;439.786;;http://starwars.wikia.com/wiki/Fest;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Fest_system;L-5;833
Star;;Outer Rim;Gordian Reach;;Feswe Corridor system;;428.43;412.023;;http://starwars.wikia.com/wiki/Feswe_Corridor;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;http://starwars.wikia.com/wiki/Feswe_Corridor;P-5;584
Star;;Outer Rim;Gordian Reach;;Feswe Minor system;Feswe Minor;406.91;406.819;;https://starwars.fandom.com/wiki/Feswe_Minor_system;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Feswe_Minor_system;P-5;575
Star;;Outer Rim;Gordian Reach;;Feswe Prime system;Feswe Prime;411.585;417.05;;http://starwars.wikia.com/wiki/Feswe_Prime;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Gordian_Reach;https://starwars.fandom.com/wiki/Feswe_Prime_system;P-5;574
Star;;Outer Rim;Corporate Sector;;Fether system;Fether;756.112;602.721;;http://starwars.wikia.com/wiki/Fether;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Fether_system;S-3;539
Star;;Outer Rim Territories, Outer Zuma;Zuma sector, Sugai sector;;Firrerre system;Firrerre;-361.356;-655.173;;http://starwars.wikia.com/wiki/Firrerre;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Outer_Zuma;https://starwars.fandom.com/wiki/Zuma_sector, https://starwars.fandom.com/wiki/Sugai_sector;https://starwars.fandom.com/wiki/Firrerre_system;H-16;285
Star;;Outer Rim;Pakuuni Sector;;Florn system;Florn;811.513;440.167;;http://starwars.wikia.com/wiki/Florn;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Pakuuni_sector;https://starwars.fandom.com/wiki/Florn_system;T-5;1009
Star;;Outer Rim;Sertar Sector;;Florrum system;Florrum;660.291;439.837;;http://starwars.wikia.com/wiki/Florrum;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Sertar_sector;https://starwars.fandom.com/wiki/Florrum_system/Legends;R-5;2042
Star;;Outer Rim Territories, New Territories;Clacis Sector;;Fodro system;Fodro;-17.325;524.646;;http://starwars.wikia.com/wiki/Fodro;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;http://starwars.wikia.com/wiki/Clacis_sector;https://starwars.fandom.com/wiki/Fodro_system;K-4;672
Star;;Outer Rim Territories, The Slice;Kessel Sector;;Formos system;Formos;893.654;-25.297;;http://starwars.wikia.com/wiki/Formos;https://starwars.fandom.com/wiki/Outer_Rim_Territories, https://starwars.fandom.com/wiki/The_Slice;http://starwars.wikia.com/wiki/Kessel_sector;https://starwars.fandom.com/wiki/Formos_system;T-10;996
Star;;Outer Rim;Cassander Sector;;Forsen system;Forsen;-23.13;424.105;;http://starwars.wikia.com/wiki/Forsen;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Cassander_sector;https://starwars.fandom.com/wiki/Forsen_system;K-5;819
Star;;Outer Rim Territories, Outer Zuma;Zuma sector, Fusai sector;;Fusai system;Fusai;-358.39;-693.262;;https://starwars.fandom.com/wiki/Fusai;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Outer_Zuma;https://starwars.fandom.com/wiki/Zuma_sector, https://starwars.fandom.com/wiki/Fusai_sector;https://starwars.fandom.com/wiki/Fusai_system;H-16;2902
Star;;Outer Rim;Subterrel Sector;;Fwatna system;Fwatna;-27.534;-1051.515;;http://starwars.wikia.com/wiki/Fwatna;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Subterrel_sector;https://starwars.fandom.com/wiki/Fwatna_system;K-20;326
Star;;Outer Rim;Calaron Sector;;Fwillsving system;Fwillsving;848.966;-1.514;;http://starwars.wikia.com/wiki/Fwillsving;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Calaron_sector;https://starwars.fandom.com/wiki/Fwillsving_system;T-10;2107
Star;;Outer Rim;Weneen Sector;;G'wenee system;G'wenee;249.689;331.144;;http://starwars.wikia.com/wiki/G'wenee;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Weneen_sector;https://starwars.fandom.com/wiki/G%27wenee_system;N-6;985
Star;;Outer Rim;Myto Sector;;Gabredor system;Gabredor III;-44.585;569.21;;https://starwars.fandom.com/wiki/Gabredor_III;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Myto_sector;https://starwars.fandom.com/wiki/Gabredor_system;K-4;686
Star;;Outer Rim;Nuiri Sector;;Gala system;Gala;542.916;299.91;;http://starwars.wikia.com/wiki/Gala;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Nuiri_sector;https://starwars.fandom.com/wiki/Gala_system;Q-7;814
Star;;Outer Rim Territories, Greater Tion;Thanium Sector;;Galidraan system;Galidraan;682.598;359.105;;http://starwars.wikia.com/wiki/Galidraan;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Greater_Tion;http://starwars.wikia.com/wiki/Thanium_sector;https://starwars.fandom.com/wiki/Galidraan_system;R-6;800
Star;;Outer Rim;Abrion Sector;;Galpos system;Galpos II;755.823;-547.999;;https://starwars.fandom.com/wiki/Galpos_II;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Abrion_sector;https://starwars.fandom.com/wiki/Galpos_system;S-15;2919
Star;;Outer Rim Territories, The Slice;Shadola Sector;;Gand system;Gand;872.685;177.441;;http://starwars.wikia.com/wiki/Gand_(planet);https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Shadola_sector;https://starwars.fandom.com/wiki/Gand_system;T-8;891
Star;;Outer Rim;Lahara Sector;;Gandolo system;Gandolo IV;149.079;469.419;;https://starwars.fandom.com/wiki/Gandolo_IV;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Lahara_sector;https://starwars.fandom.com/wiki/Gandolo_system;M-5;847
Star;;Outer Rim;Trilon Sector;;Gannaria system ;Gannaria;-375.84;-544.684;;http://starwars.wikia.com/wiki/Gannaria;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Trilon_sector;https://starwars.fandom.com/wiki/Gannaria_system;H-15;281
Star;;Outer Rim;Lothal sector;;Garel system;Garel;912.27;244.527;;http://starwars.wikia.com/wiki/Garel;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Lothal_sector;https://starwars.fandom.com/wiki/Garel_system;U-7;2055
Star;;Outer Rim;Mandalore Sector;;Gargon system;Gargon;322.013;288.042;;http://starwars.wikia.com/wiki/Gargon;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Mandalore_sector;https://starwars.fandom.com/wiki/Gargon_system;O-7;989
Star;"""O9 V"" // large blue O-type star";Outer Rim;Bozhnee sector, Ninth Quadrant;Garnib;Garnib system;Garnib;49.311;-815.336;;http://starwars.wikia.com/wiki/Garnib;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Bozhnee_sector, https://starwars.fandom.com/wiki/Ninth_Quadrant;https://starwars.fandom.com/wiki/Garnib_system;L-18;368
Star;;Outer Rim;Cassander sector, Tadrin subsector;Garqi;Garqi system;Garqi;-39.212;446.258;;http://starwars.wikia.com/wiki/Garqi;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Cassander_sector/Legends, https://starwars.fandom.com/wiki/Tadrin_subsector;https://starwars.fandom.com/wiki/Garqi_system;K-5;815
Star;;Outer Rim;Gaulus Sector;;Gaulus system;Gaulus;737.851;-775.522;;http://starwars.wikia.com/wiki/Gaulus;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Gaulus_sector;https://starwars.fandom.com/wiki/Gaulus_system;S-17;513
Star;;Outer Rim;Corporate Sector;;Gaurick system;Gaurick;754.548;584.716;;http://starwars.wikia.com/wiki/Gaurick;http://starwars.wikia.com/wiki/Outer_Rim;https://starwars.fandom.com/wiki/Corporate_Sector;https://starwars.fandom.com/wiki/Gaurick_system;S-4;559
Star;;Outer Rim Territories, Tion Cluster;Keldrath sector;;Gbu system;Gbu;839.345;374.236;;http://starwars.wikia.com/wiki/Gbu;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/Tion_Cluster/Legends;https://starwars.fandom.com/wiki/Keldrath_sector;https://starwars.fandom.com/wiki/Gbu_system;T-6;1016
StarBarycenter;;Outer Rim;Arkanis Sector;;Gedi system;Gedi IV;657.031;-692.182;;https://starwars.fandom.com/wiki/Gedi_IV;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Arkanis_sector;https://starwars.fandom.com/wiki/Gedi_system;R-16;495
Star;;Outer Rim;Carrion Sector;;Gelda system;Gelda;-123.066;555.468;;https://starwars.fandom.com/wiki/Gelda_system;http://starwars.wikia.com/wiki/Outer_Rim;http://starwars.wikia.com/wiki/Carrion_sector;https://starwars.fandom.com/wiki/Gelda_system;J-4;661
Star;;Outer Rim Territories, New Territories;Atrivis Sector;;Generis system;Generis;86.194;451.34;;http://starwars.wikia.com/wiki/Generis;https://starwars.fandom.com/wiki/Outer_Rim_Territories/Legends, https://starwars.fandom.com/wiki/New_Territories/Legends;http://starwars.wikia.com/wiki/Atrivis_sector;https://starwars.fandom.com/wiki/Generis_system;L-5;827
