Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector link;System link;Grid;technicalId
Star;;Expansion Region;Chaykin Sector;;Merren system;Merren;359.563;-436.298;;http://starwars.wikia.com/wiki/Merren;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Chaykin_sector;https://starwars.fandom.com/wiki/Merren_system;O-14;1099
Star;;Expansion Region;Ombakond Sector;;Middian system;Pasaana;400.369;-298.679;;https://starwars.fandom.com/wiki/Pasaana;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Ombakond_sector;https://starwars.fandom.com/wiki/Middian_system;P-12;2162
Star;;Expansion Region;Chaykin Sector;;Milagro system;Milagro;360.199;-450.911;;http://starwars.wikia.com/wiki/Milagro;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Chaykin_sector;https://starwars.fandom.com/wiki/Milagro_system;O-14;1101
Star;;Expansion Region;Brevost Sector;;Momansi system ;Momansi belt;333.656;-550.446;;https://starwars.fandom.com/wiki/Momansi_Belt;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Brevost_sector;https://starwars.fandom.com/wiki/Momansi_system;O-15;1072
Star;;Expansion Region, Outer Expansion Zone;Mandress Sector;;Mondress system;Mondress;-189.204;209.656;;https://starwars.fandom.com/wiki/Mondress_system;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Mandress_sector;https://starwars.fandom.com/wiki/Mondress_system;J-7;1080
Star;;Expansion Region;Mintitian Grant sector;;Montitia system;Montitia;-166.507;-555.37;;http://starwars.wikia.com/wiki/Montitia;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/Outer_Expansion_Zone/Legends;http://starwars.wikia.com/wiki/Mintitian_Grant;https://starwars.fandom.com/wiki/Montitia_system;J-15;1024
Star;;Expansion Region;Authala Sector;;Mordagon system;Mordagon;489.224;-233.475;;http://starwars.wikia.com/wiki/Mordagon;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Authala_sector;https://starwars.fandom.com/wiki/Mordagon_system;P-12;1138
Star;;Expansion Region;Trestis Sector;;Muzara system;Muzara;-76.507;182.407;;http://starwars.wikia.com/wiki/Muzara;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Trestis_sector;https://starwars.fandom.com/wiki/Muzara_system;K-8;1081
Star;;Expansion Region;Deadalis Sector;;Myomar system;Myomar;-126.285;205.71;;http://starwars.wikia.com/wiki/Myomar;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Deadalis_sector;https://starwars.fandom.com/wiki/Myomar_system;J-7;1083
Star;;Expansion Region;Piryn Shar Sector;;Natalon system ;Natalon;-96.939;-627.638;;https://starwars.fandom.com/wiki/Natalon_system;https://starwars.fandom.com/wiki/Expansion_Region;https://starwars.fandom.com/wiki/Piryn_Shar_sector;https://starwars.fandom.com/wiki/Natalon_system;K-16;1029
Star;;Expansion Region;Lostar Sector;;Nessem system;Nessem;112.81;186.193;;http://starwars.wikia.com/wiki/Nessem;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Lostar_sector;https://starwars.fandom.com/wiki/Nessem_system;M-8;1145
Star;;Expansion Region;Arc d'Stot Sector;;New Balosar system;New Balosar;-32.135;-600.16;;http://starwars.wikia.com/wiki/New_Balosar;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Arc_d'Stot_sector;https://starwars.fandom.com/wiki/New_Balosar_system;K-16;1031
Star;;Expansion Region;Kira Sector;;Nigel system;Nigel VI;271.168;-603.932;;https://starwars.fandom.com/wiki/Nigel_VI;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Kira_sector;https://starwars.fandom.com/wiki/Nigel_system;N-16;1864
Star;;Expansion Region;Citlik Sector;;Nivek system;Nivek;349.186;-486.277;;http://starwars.wikia.com/wiki/Nivek;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Citlik_sector;https://starwars.fandom.com/wiki/Nivek_system;O-14;1089
Star;;Expansion Region;Piryn Shar Sector;;Noe'ha'on system;Noe'ha'on;-82.803;-623.032;;http://starwars.wikia.com/wiki/Noe%27ha%27on;https://starwars.fandom.com/wiki/Expansion_Region;https://starwars.fandom.com/wiki/Piryn_Shar_sector;https://starwars.fandom.com/wiki/Noe%27ha%27on_system;K-16;1028
Location;;Expansion Region;Null Zone;;Null Zone (no system, no star);;458.524;-261.956;;https://starwars.fandom.com/wiki/Scardia_Station;https://starwars.fandom.com/wiki/Expansion_Region;https://starwars.fandom.com/wiki/Indra-su-Mar_sector;https://starwars.fandom.com/wiki/Null_Zone;P-12;1140
StarBarycenter;;Expansion Region;Brevost Sector;Dal,Kalnus,Opiteihr,Terax;Opiteihr system;Krann;338.58;-542.822;;http://starwars.wikia.com/wiki/Krann;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Brevost_sector;https://starwars.fandom.com/wiki/Opiteihr_system;O-15;1071
Star;;Expansion Region;Rocantor Sector;;Ord Vaug system ;Ord Vaug;83.336;-587.93;;http://starwars.wikia.com/wiki/Ord_Vaug;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Rocantor_sector;https://starwars.fandom.com/wiki/Ord_Vaug_system;L-15;1043
Star;;Expansion Region;Merthian Sector;;Osarian system;Rhommamool;279.512;-362.812;;http://starwars.wikia.com/wiki/Rhommamool;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Merthian_sector;https://starwars.fandom.com/wiki/Osarian_system;N-13;1092
Star;;Expansion Region;Immerian Outback;Garbat;Pamorjal system;Pamorjal;281.629;-442.016;;http://starwars.wikia.com/wiki/Pamorjal;https://starwars.fandom.com/wiki/Expansion_Region;https://starwars.fandom.com/wiki/Immerian_Outback;https://starwars.fandom.com/wiki/Pamorjal_system;N-14;1076
Star;;Expansion Region;Parcelus Sector;;Parcellus Minor system;Parcellus Minor;327.708;-258.997;;https://starwars.fandom.com/wiki/Parcellus_Minor;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Parcelus_sector;https://starwars.fandom.com/wiki/Parcellus_Minor_system;O-12;1112
Star;;Expansion Region, Trailing Sectors;Kira Sector;Pax;Pax system;Pax;220.408;-620.967;;http://starwars.wikia.com/wiki/Pax;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/Trailing_Sectors/Legends;http://starwars.wikia.com/wiki/Kira_sector;https://starwars.fandom.com/wiki/Pax_system;N-16;1059
Star;;Expansion Region, The Slice;Cyrillian Protectorate;;Prazhi system;Prazhi;377.026;-265.532;;http://starwars.wikia.com/wiki/Prazhi;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/The_Slice/Legends;https://starwars.fandom.com/wiki/Cyrillian_Protectorate;https://starwars.fandom.com/wiki/Pax_system;O-12;1129
Star;;Expansion Region;Vensensor Sector;;Pendari system;Pendari;-10.534;-614.773;;http://starwars.wikia.com/wiki/Pendari;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Vensensor_sector;https://starwars.fandom.com/wiki/Pendari_system;K-16;1034
Star;;Expansion Region;Alchenaut Sector;;Pendarr system;Pendarr III;73.479;-598.009;;https://starwars.fandom.com/wiki/Pendarr_III;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Alchenaut_sector;https://starwars.fandom.com/wiki/Pendarr_system;L-15;3866
Star;;Expansion Region;Freestanding Subsectors;;Pesitiin system;Pesitiin;-215.421;163.718;;https://starwars.fandom.com/wiki/Pesitiin;https://starwars.fandom.com/wiki/Expansion_Region;https://starwars.fandom.com/wiki/Freestanding_subsectors;https://starwars.fandom.com/wiki/Pesitiin_system;I-8;3876
Star;;Expansion Region;Locris Sector;;Pirin system;Pirin;389.484;111.6;;http://starwars.wikia.com/wiki/Pirin;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Locris_sector;https://starwars.fandom.com/wiki/Pirin_system;O-8;1162
Star;;Expansion Region;Ploo Sector;;Ploo system ;Ploo II;234.872;235.388;;https://starwars.fandom.com/wiki/Ploo_II/Legends;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Ploo_sector;https://starwars.fandom.com/wiki/Ploo_system;N-7;1149
Star;K6 VI;Expansion Region;Majoor Sector;;Plynn system;M'haeli;215.802;-577.765;;http://starwars.wikia.com/wiki/M%27haeli;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Majoor_sector;https://starwars.fandom.com/wiki/Plynn_system;N-15;1067
Star;;Expansion Region;Freestanding Subsectors;;Poviduze system ;;-190.809;-489.454;;;https://starwars.fandom.com/wiki/Expansion_Region;https://starwars.fandom.com/wiki/Freestanding_subsectors;https://starwars.fandom.com/wiki/Poviduze_system;J-14;1177
Star;;Expansion Region;Parnabe Sector;;Qat Chrystac system;Qat Chrystac;92.39;-656.069;;http://starwars.wikia.com/wiki/Qat_Chrystac;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Parnabe_sector;https://starwars.fandom.com/wiki/Qat_Chrystac_system;L-16;1040
Star;;Expansion Region;Andirma Sector;;Quesaya system;Quesaya;28.857;-536.468;;https://starwars.fandom.com/wiki/Quesaya_system;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Andirma_sector;https://starwars.fandom.com/wiki/Quesaya_system;L-15;1033
Star;;Expansion Region;Tacuni Sector;;Raamen system;Raamen;295.107;-505.653;;https://starwars.fandom.com/wiki/Raamen;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Tacuni_sector;https://starwars.fandom.com/wiki/Raamen_system;N-15;3967
Star;;Expansion Region;Majoor Sector;;Ragith system;Ragith III;257.007;-548.515;;https://starwars.fandom.com/wiki/Ragith_III;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Majoor_sector;https://starwars.fandom.com/wiki/Ragith_system;N-15;3980
StarCluster;;Expansion Region;Rocantor Sector;;Rainos Cluster;;62.688;-569.664;;https://starwars.fandom.com/wiki/Rainos_Cluster;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Rocantor_sector;;L-15;1042
Star;;Expansion Region;Majoor Sector;;Ramordia system;Ramordia;228.668;-556.481;;https://starwars.fandom.com/wiki/Ramordia_system;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Majoor_sector;https://starwars.fandom.com/wiki/Ramordia_system;N-15;1066
Star;;Expansion Region;Harron Sector;;Reytha system;Reytha;333.75;-203.761;;http://starwars.wikia.com/wiki/Reytha;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Harron_sector;https://starwars.fandom.com/wiki/Reytha_system;O-12;1128
Star;;Expansion Region;Kira Sector;;Roldalna system;Roldalna;274.588;-604.773;;http://starwars.wikia.com/wiki/Roldalna;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Kira_sector;https://starwars.fandom.com/wiki/Roldalna_system;N-16;1865
Star;;Expansion Region;Bes Ber Bikade Sector;;Roona system;Roona;54.111;-547.904;;http://starwars.wikia.com/wiki/Roona;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Bes_Ber_Bikade_sector;https://starwars.fandom.com/wiki/Roona_system;L-15;1045
Star;"""F6 V"" // yellow-white";Expansion Region;Kira Sector;Ropagi;Ropagi system;Ropagi II;252.175;-601.907;;https://starwars.fandom.com/wiki/Ropagi_II;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Kira_sector;https://starwars.fandom.com/wiki/Ropagi_system;N-16;1060
Star;;Expansion Region;Freestanding Subsectors;;Roxuli system;Roxuli;-227.364;160.071;;http://starwars.wikia.com/wiki/Roxuli;https://starwars.fandom.com/wiki/Expansion_Region;https://starwars.fandom.com/wiki/Freestanding_subsectors;https://starwars.fandom.com/wiki/Roxuli_system;I-8;1169
Star;;Expansion Region;Venzeiia Sector;;Sarko system;Sarko VI;303.789;-277.245;;https://starwars.fandom.com/wiki/Sarko_VI;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Venzeiia_sector;https://starwars.fandom.com/wiki/Sarko_system;O-12;1105
Star;;Expansion Region;Vensensor Sector;;Sarrish system;Sarrish;-17.079;-613.832;;http://starwars.wikia.com/wiki/Sarrish;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Vensensor_sector;https://starwars.fandom.com/wiki/Sarrish_system;K-16;2098
Star;;Expansion Region;Zarracina Sector;;Selsor system;Selsor;334.503;-494.325;;http://starwars.wikia.com/wiki/Selsor;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Zarracina_sector;https://starwars.fandom.com/wiki/Selsor_system;O-14;1075
Star;;Expansion Region;Sepan Sector;Sepan;Sepan system;Sepan 8;426.098;-311.891;;http://starwars.wikia.com/wiki/Sepan 8;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Sepan_sector;https://starwars.fandom.com/wiki/Sepan_system;P-13;1167
Star;;Expansion Region;Locris Sector;;Sermeria system;Sermeria;372.839;109.75;;http://starwars.wikia.com/wiki/Sermeria;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Locris_sector;https://starwars.fandom.com/wiki/Sermeria_system;O-8;1160
Star;;Expansion Region;Ploo Sector;;Serroco system ;Serroco;254.722;241.552;;http://starwars.wikia.com/wiki/Serroco;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Ploo_sector;https://starwars.fandom.com/wiki/Serroco_system;N-7;1150
Star;;Expansion Region;Ehosiq Sector;;Shili system;Shili;70.273;189.645;;http://starwars.wikia.com/wiki/Shili;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Ehosiq_sector;https://starwars.fandom.com/wiki/Shili_system;L-8;1141
Star;;Expansion Region;Brevost Sector;;Sika system;Sika;346.574;-512.961;;http://starwars.wikia.com/wiki/Sika;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Brevost_sector;https://starwars.fandom.com/wiki/Sika_system;O-15;1069
Star;;Expansion Region;Chitarghar Sector;;Solibus system;Solibus IV;-51.513;-570.617;;https://starwars.fandom.com/wiki/Solibus_IV;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Chitarghar_sector;https://starwars.fandom.com/wiki/Solibus_system;K-15;1026
Star;;Expansion Region, Outer Expansion Zone;Freestanding Subsectors;;Soun system;Soun IV;-202.558;145.951;;https://starwars.fandom.com/wiki/Soun_IV;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/Outer_Expansion_Zone/Legends;https://starwars.fandom.com/wiki/Freestanding_subsectors;https://starwars.fandom.com/wiki/Soun_system;I-8;1176
Star;;Expansion Region;Har Worlds;;Stennaros system;Stennaros;-92.78;-610.109;;https://starwars.fandom.com/wiki/Stennaros;https://starwars.fandom.com/wiki/Expansion_Region;https://starwars.fandom.com/wiki/Har_Worlds;https://starwars.fandom.com/wiki/Stennaros_system;K-16;4264
Star;;Expansion Region;Boeus Sector;;Stobar system;Stobar;140.302;-530.096;;http://starwars.wikia.com/wiki/Stobar;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Boeus_sector;https://starwars.fandom.com/wiki/Stobar_system;M-15;2116
Star;;Expansion Region;Surron Sector;;Surron system ;Surron;359.025;-329.645;;http://starwars.wikia.com/wiki/Surron;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Surron_sector;https://starwars.fandom.com/wiki/Surron_system;O-13;1108
Star;;Expansion Region;Nuon e Safyd Sector;;T'surr system;T'surr;441.879;-243.585;;http://starwars.wikia.com/wiki/T%27surr;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Nuon_e_Safyd_sector;https://starwars.fandom.com/wiki/T%27surr_system;P-12;1132
Star;;Expansion Region;Vensensor Sector;;Tar Morden system;Tar Morden;-39.6;-650.192;;https://starwars.fandom.com/wiki/Tar_Morden;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Vensensor_sector;https://starwars.fandom.com/wiki/Tar_Morden_system;K-16;1035
Star;;Expansion Region;Harron Sector;;Tarhassan system;Tarhassan;370.862;-182.554;;http://starwars.wikia.com/wiki/Tarhassan;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Harron_sector;https://starwars.fandom.com/wiki/Tarhassan_system;O-11;1127
Star;;Expansion Region, The Slice;Kailion Sector;;Tarmidia system;Tarmidia;325.891;-395.849;;https://starwars.fandom.com/wiki/Tarmidia_system;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Kailion_sector;https://starwars.fandom.com/wiki/Tarmidia_system;O-13;1095
Star;"""G4 VII"" // White dwarf";Expansion Region;Brak Sector;Tel;Tel Minor system;Tel III;344.197;-473.308;;https://starwars.fandom.com/wiki/Tel_III;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Brak_sector;https://starwars.fandom.com/wiki/Tel_Minor_system;O-14;4356
Star;;Expansion Region;Baroli Sector;;Tentrix system;Tentrix;228.961;-503.271;;https://starwars.fandom.com/wiki/Tentrix;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Baroli_sector;https://starwars.fandom.com/wiki/Tentrix_system;N-15;4366
Star;;Expansion Region;Venzeiia Sector;;Terrijo system;;323.023;-292.657;;// http://starwars.wikia.com/wiki/Terrijo;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Venzeiia_sector;https://starwars.fandom.com/wiki/Terrijo_system;O-12;1106
Star;;Expansion Region;Lostar Sector;Teya;Teya system;Teya IV;138.666;216.79;;http://starwars.wikia.com/wiki/Teya_IV;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Lostar_sector;https://starwars.fandom.com/wiki/Teya_system;M-7;2135
Star;"""G0"" // dying yellow star";Expansion Region;Thaere Sector;;Thaereian system;Thaere;383.706;-476.324;;https://starwars.fandom.com/wiki/Thaereian_system;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Thaere_sector;https://starwars.fandom.com/wiki/Thaereian_system;O-14;1097
Star;;Expansion Region, Trans-Hydian;Farstey Sector;;Thisspias system;Thisspias;351.139;174.11;;http://starwars.wikia.com/wiki/Thisspias;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/Trans-Hydian;http://starwars.wikia.com/wiki/Farstey_sector;https://starwars.fandom.com/wiki/Thisspias_system;O-8;1157
Star;;Expansion Region;Sumitra Sector;;Thustra system;Thustra;303.177;227.743;;http://starwars.wikia.com/wiki/Thustra;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Sumitra_sector;https://starwars.fandom.com/wiki/Thustra_system;O-7;1153
Star;;Expansion Region;Sumitra Sector;;Tierfon system;Tierfon;332.317;211.261;;http://starwars.wikia.com/wiki/Tierfon;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Sumitra_sector;https://starwars.fandom.com/wiki/Tierfon_system;O-7;1154
Star;;Expansion Region, the Slice, Trailing Sectors;Kailion Sector, 77 Sectors;;Tlactehon system;Tlactehon;305.348;-395.425;;http://starwars.wikia.com/wiki/Tlactehon;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/Trailing_Sectors/Legends;http://starwars.wikia.com/wiki/Kailion_sector, https://starwars.fandom.com/wiki/77_Sectors;https://starwars.fandom.com/wiki/Tlactehon_system;O-13;1094
Star;;Expansion Region;Harron Sector;;Trammen system;Trammen;365.437;-160.608;;http://starwars.wikia.com/wiki/Trammen;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Harron_sector;https://starwars.fandom.com/wiki/Trammen_system;O-11;1125
Star;;Expansion Region;Tregillis Sector;;Tregillis system;Tregillis;107.002;-548.381;;http://starwars.wikia.com/wiki/Tregillis;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Tregillis_sector;https://starwars.fandom.com/wiki/Tregillis_system;M-15;1048
Star;;Expansion Region;Tynna Sector;;Tynnani system;Tynna;287.136;-404.955;;http://starwars.wikia.com/wiki/Tynna;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Tynna_sector;https://starwars.fandom.com/wiki/Tynnani_system;N-14;1090
Star;;Expansion Region;Hangshan Sector;;Ulda Frav system;Ulda Frav;440.03;-173.307;;http://starwars.wikia.com/wiki/Ulda_Frav;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Hangshan_sector;https://starwars.fandom.com/wiki/Ulda_Frav_system;P-11;1137
Star;;Expansion Region;Ghost Nebula;;Umbara system;Umbara;407.537;-18.49;;http://starwars.wikia.com/wiki/Umbara;https://starwars.fandom.com/wiki/Expansion_Region;https://starwars.fandom.com/wiki/Ghost_Nebula;https://starwars.fandom.com/wiki/Umbara_system;P-10;1119
StarBarycenter;;Expansion Region;Nojic Sector;V1 and V2;Valgauth system;Valgauth;405.663;83;;http://starwars.wikia.com/wiki/Valgauth;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Nojic_sector;https://starwars.fandom.com/wiki/Valgauth_system;P-9;1121
Star;"""M6 V"" // Yellow star";Expansion Region;Epsi Collective;Vandelhelm ;Vandelhelm system;Vandelhelm;120.344;-584.912;;http://starwars.wikia.com/wiki/Vandelhelm;https://starwars.fandom.com/wiki/Expansion_Region;https://starwars.fandom.com/wiki/Epsi_Collective;https://starwars.fandom.com/wiki/Vandelhelm_system;M-15;1037
Star;;Expansion Region;Nojic Sector;;Vena system;Vena;401.3;58.32;;http://starwars.wikia.com/wiki/Vena;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Nojic_sector;https://starwars.fandom.com/wiki/Vena_system;P-9;1122
Star;;Expansion Region;Zarracina Sector;;Vendaxa system;Vendaxa;320.173;-456.629;;http://starwars.wikia.com/wiki/Vendaxa;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Zarracina_sector;https://starwars.fandom.com/wiki/Vendaxa_system;O-14;1074
Star;;Expansion Region;Baroli Sector;;Vernet system;Danar;219.97;-477.12;;https://starwars.fandom.com/wiki/Danar;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Baroli_sector;https://starwars.fandom.com/wiki/Vernet_system;N-14;2622
Star;;Expansion Region;Baroli Sector;;Vernet system;Vernet;268.641;-479.289;;http://starwars.wikia.com/wiki/Vernet;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Baroli_sector;https://starwars.fandom.com/wiki/Vernet_system;N-14;1052
Star;;Expansion Region;Locris Sector;;Von-Alai system;Von-Alai;383.196;149.821;;http://starwars.wikia.com/wiki/Von-Alai;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Locris_sector;https://starwars.fandom.com/wiki/Von-Alai_system;O-8;1159
Star;;Expansion Region;Sepan Sector;;Wann Tsir system;Wann Tsir;427.331;-325.083;;http://starwars.wikia.com/wiki/Wann_Tsir;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Sepan_sector;https://starwars.fandom.com/wiki/Wann_Tsir_system;P-13;1168
Star;;Expansion Region, The Slice;Woostri Sector;;Woostri system;Woostri;129.715;-615.408;;http://starwars.wikia.com/wiki/Woostri;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Woostri_sector;https://starwars.fandom.com/wiki/Woostri_system;M-16;1038
Star;;Expansion Region;Fellwe Sector;;Yinchorri system;Yinchorr;33.038;178.672;;http://starwars.wikia.com/wiki/Yinchorr;https://starwars.fandom.com/wiki/Expansion_Region;http://starwars.wikia.com/wiki/Fellwe_sector;https://starwars.fandom.com/wiki/Yinchorri_system;L-8;1085
Star;;Expansion Region, The Slice;Ombakond Sector;;Yutan system ;Yutan;417.714;-294.383;;https://starwars.fandom.com/wiki/Yutan_system;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Ombakond_sector;https://starwars.fandom.com/wiki/Yutan_system;P-12;1133
Star;;Expansion Region, The Slice;Askarian Sector;;Zaloriis system;Zaloriis;406.001;-222.995;;http://starwars.wikia.com/wiki/Zaloriis;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Askarian_sector;https://starwars.fandom.com/wiki/Zaloriis_system;P-12;1131
Star;;Expansion Region, The Slice;Belasco Sector;Zirulast ;Zirulast system;Zirulast;408.41;-110.229;;http://starwars.wikia.com/wiki/Zirulast;https://starwars.fandom.com/wiki/Expansion_Region, https://starwars.fandom.com/wiki/The_Slice/Legends;http://starwars.wikia.com/wiki/Belasco_sector;https://starwars.fandom.com/wiki/Zirulast_system;P-11;1124
