Object type;Object class;Region;Sector;Star name;System;Planet;X;Y;Z;Planet link;Region link;Sector link;System link;Grid;technicalId
Star;;Core Worlds, Southern Core;;;Plexis system;Plexis;8.759;-311.173;;http://starwars.wikia.com/wiki/Plexis;https://starwars.fandom.com/wiki/Core_Worlds, https://starwars.fandom.com/wiki/Southern_Core;;https://starwars.fandom.com/wiki/Plexis_system;L-13;123
Star;;Core Worlds;Corellian sector, Outlier systems;;Plympto system;Plympto;144.717;-187.766;;http://starwars.wikia.com/wiki/Plympto;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Corellian_sector/Legends, https://starwars.fandom.com/wiki/Outlier_systems;https://starwars.fandom.com/wiki/Plympto_system;M-11;2142
Star;;Core Worlds;Vannell sector;;Vannell system;Pollillus;-101.33;-63.89;;http://starwars.wikia.com/wiki/Pollillus;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Vannell_sector;https://starwars.fandom.com/wiki/Vannell_system;J-10;34
Star;;Core Worlds, Arrowhead;;;Pria system;Pria;173.27;-83.711;;http://starwars.wikia.com/wiki/Pria;https://starwars.fandom.com/wiki/Core_Worlds, https://starwars.fandom.com/wiki/Arrowhead;;https://starwars.fandom.com/wiki/Pria_system;M-10;140
Star;;Core Worlds;Questal sector;;Questal system;Questal;-117.741;-273.815;;http://starwars.wikia.com/wiki/Questal;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Questal_sector;https://starwars.fandom.com/wiki/Questal_system;J-12;36
Star;;Core Worlds;;;Ragoon system ;Ragoon VI;-81.735;16.126;;https://starwars.fandom.com/wiki/Ragoon_VI;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Ragoon_system;K-9;42
Star;;Core Worlds, Ringali Shell;Darpa sector ;Rallt;Ralltiir system/Ralltiiri system;Ralltiir;74.426;43.836;;http://starwars.wikia.com/wiki/Ralltiir;https://starwars.fandom.com/wiki/Core_Worlds, https://starwars.fandom.com/wiki/Ringali_Shell;https://starwars.fandom.com/wiki/Darpa_sector;https://starwars.fandom.com/wiki/Ralltiir_system;L-9;90
Star;;Core Worlds;;;Raxxa system;Raxxa;166.864;-55.511;;http://starwars.wikia.com/wiki/Raxxa;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Raxxa_system;M-10;137
Star;;Core Worlds;;Recopi;Recopi system/Recopia system;Recopia;152.782;-123.766;;http://starwars.wikia.com/wiki/Recopia;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Recopi_system;M-11;147
Star;;Core Worlds;;;Rehemsa system;Rehemsa;148.595;-151.022;;http://starwars.wikia.com/wiki/Rehemsa;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Rehemsa_system;M-11;154
Star;;Core Worlds;;;Rendili system;Rendili;163.716;-140.801;;http://starwars.wikia.com/wiki/Rendili;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Rendili_system;M-11;149
Star;;Core Worlds, Ringali Shell;Darpa sector ;Rhinnal ;Rhinnal system;Rhinnal;69.362;41.073;;http://starwars.wikia.com/wiki/Rhinnal;https://starwars.fandom.com/wiki/Core_Worlds, https://starwars.fandom.com/wiki/Ringali_Shell;https://starwars.fandom.com/wiki/Darpa_sector;https://starwars.fandom.com/wiki/Rhinnal_system;L-9;91
Star;;Core Worlds;;;Ruan system;Ruan;-0.041;-13.85;;http://starwars.wikia.com/wiki/Ruan;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Ruan_system;K-10;68
Star;;Core Worlds;;;Ruul system;Ruul;143.574;-97.005;;http://starwars.wikia.com/wiki/Ruul_(planet);https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Ruul_system;M-10;141
Star;;Core Worlds;;Rydo ;Namaryne system;Rydonni Prime;155.098;-174.301;;http://starwars.wikia.com/wiki/Rydonni_Prime;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Namaryne_system;M-11;161
Star;;Core Worlds;Corellian sector, Outlier systems;Sacorria ;Sacorrian system;Sacorria;151.875;-184.545;;http://starwars.wikia.com/wiki/Sacorria;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Sacorrian_system;M-11;163
Star;;Core Worlds;;;Salliche system;Salliche;-25.709;-18.54;;http://starwars.wikia.com/wiki/Salliche;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Salliche_system;K-10;64
Star;;Core Worlds;;;Leemurtoo system;Samaria;169.716;-169.237;;http://starwars.wikia.com/wiki/Samaria;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Leemurtoo_system;M-11;160
Star;;Core Worlds;;Sarapin Prime;Sarapin system;Sarapin;160.062;-90.445;;http://starwars.wikia.com/wiki/Sarapin;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Sarapin_system;M-10;142
Star;;Core Worlds;;;Sedratis system (assumed);Sedratis;152.163;-162.187;;http://starwars.wikia.com/wiki/Sedratis;https://starwars.fandom.com/wiki/Core_Worlds;;;M-11;155
Star;;Core Worlds;Testarr sector ;;Sestria system ;Sestria;102.724;-304.827;;http://starwars.wikia.com/wiki/Sestria;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Testarr_sector;https://starwars.fandom.com/wiki/Sestria_system;M-13;177
Star;;Core Worlds;;;Seyugi system;Seyugi;187.312;-120.544;;https://starwars.fandom.com/wiki/Seyugi_system;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Seyugi_system;M-11;146
Star;;Core Worlds;;;Shawken system;Shawken;28.654;44.953;;http://starwars.wikia.com/wiki/Shawken;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Shawken_system;L-9;86
Star;;Core Worlds;;;Shulxi’s system (assumed);Shulxi;61.79;-270.427;;http://starwars.wikia.com/wiki/Shulxi;https://starwars.fandom.com/wiki/Core_Worlds;;;L-12;116
Star;;Core Worlds;;;Shumogi system ;Shumogi;114.284;-235.473;;http://starwars.wikia.com/wiki/Shumogi;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Shumogi_system;M-12;171
Star;;Core Worlds, Arrowhead;;;Skako system ;Skako, Skako Minor;76.187;10.307;;https://starwars.fandom.com/wiki/Skako/Legends, https://starwars.fandom.com/wiki/Skako_Minor;https://starwars.fandom.com/wiki/Core_Worlds, https://starwars.fandom.com/wiki/Arrowhead;;https://starwars.fandom.com/wiki/Skako_system;L-9;100
Star;;Core Worlds;Lytton sector;;Spira system;Spira;8.67;-16.777;;http://starwars.wikia.com/wiki/Spira;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Lytton_sector;https://starwars.fandom.com/wiki/Spira_system;L-10;102
Star;;Core Worlds;;;Stassia system;Stassia;-13.278;-11.433;;http://starwars.wikia.com/wiki/Stassia;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Stassia_system;K-10;66
Star;;Core Worlds, Southern Core;;;Steelious system;Steelious;-18.612;-324.242;;http://starwars.wikia.com/wiki/Steelious;https://starwars.fandom.com/wiki/Core_Worlds, https://starwars.fandom.com/wiki/Southern_Core;;https://starwars.fandom.com/wiki/Steelious_system;K-13;81
Star;;Core Worlds;;;Talravin system;Talravin;152.034;-74.474;;http://starwars.wikia.com/wiki/Talravin;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Talravin_system;M-10;139
Star;;Core Worlds;;;Tamban system;Tamban;-95.23;-45.474;;http://starwars.wikia.com/wiki/Tamban;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Tamban_system;K-10;56
Star;;Core Worlds;;;Tanjay system;Tanjay IV;-7.092;11.746;;https://starwars.fandom.com/wiki/Tanjay_IV;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Tanjay_system;K-9;54
Star;;Core Worlds;;;Tepasi system;Tepasi;89.481;18.076;;http://starwars.wikia.com/wiki/Tepasi;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Tepasi_system;L-9;99
Star;;Core Worlds;;;Thebeon system;Thebeon 8;-31.435;-299.213;;https://starwars.fandom.com/wiki/Thebeon_8;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Thebeon_system;K-12;73
Star;;Core Worlds;;;Thokos system;Thokos;6.02;17.132;;http://starwars.wikia.com/wiki/Thokos;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Thokos_system;L-9;89
Star;;Core Worlds, Southern Core;;;Thomork system;Thomork;19.194;-266.62;;http://starwars.wikia.com/wiki/Thomork;https://starwars.fandom.com/wiki/Core_Worlds, https://starwars.fandom.com/wiki/Southern_Core;;https://starwars.fandom.com/wiki/Thomork_system;L-12;118
Star;;Core Worlds, Northern Dependencies;;;Thorgeld system;Thorgeld I;12.235;29.369;;https://starwars.fandom.com/wiki/Thorgeld_I;https://starwars.fandom.com/wiki/Core_Worlds, https://starwars.fandom.com/wiki/Northern_Dependencies;;https://starwars.fandom.com/wiki/Thorgeld_system;L-9;88
Star;;Core Worlds;;;Thracior system;Thracior;-11.976;-275.982;;http://starwars.wikia.com/wiki/Thracior;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Thracior_system;K-12;72
Star;;Core Worlds;Quanta sector;;Tinnel system;Tinnel IV;170.506;-213.445;;https://starwars.fandom.com/wiki/Tinnel_IV;https://starwars.fandom.com/wiki/Core_Worlds,;https://starwars.fandom.com/wiki/Quanta_sector;https://starwars.fandom.com/wiki/Tinnel_system;M-12;172
Star;;Core Worlds;;;Trantor system;Trantor;146.12;-64.355;;http://starwars.wikia.com/wiki/Trantor;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Trantor_system;M-10;2124
Star;;Core Worlds;;;Trellen system;Trellen;164.292;-100.458;;http://starwars.wikia.com/wiki/Trellen;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Trellen_system;M-11;144
Star;;Core Worlds;;;Twith system;Twith;-28.501;42.593;;http://starwars.wikia.com/wiki/Twith;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Twith_system;K-9;50
Star;// TODO yellow star surrounded by two gargantuan bands of orbiting dust and captured debris;Core Worlds;;Kant ;Kantel system;Tyed Kant;145.455;-23.628;;http://starwars.wikia.com/wiki/Tyed_Kant;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Kantel_system;M-10;133
Star;;Core Worlds;;;Tzarib system;Tzarib;-107.959;8.51;;https://starwars.fandom.com/wiki/Tzarib;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Tzarib_system;J-9;4484
Star;;Core Worlds;Coruscant subsector, Corusca sector;;Utrost system;Utrost;14.195;4.175;;http://starwars.wikia.com/wiki/Utrost;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Coruscant_sector, https://starwars.fandom.com/wiki/Corusca_sector/Legends;https://starwars.fandom.com/wiki/Utrost_system;L-9;2104
Star;;Core Worlds;;;Jinata system;Vardos;-8.969;26.14;;https://starwars.fandom.com/wiki/Vardos;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Jinata_system;K-9;4564
Star;;Core Worlds;;Velus;Velus system;Velusia;6.986;35.889;;http://starwars.wikia.com/wiki/Velusia;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Velus_system;L-9;87
Star;;Core Worlds;;;Voktunma system;Voktunma;188.708;-172.345;;http://starwars.wikia.com/wiki/Voktunma;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Voktunma_system;M-11;159
Star;;Core Worlds;Krenher sector ;Voon sun;Voon system;Voon;-37.112;36.844;;http://starwars.wikia.com/wiki/Voon;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Krenher_sector;https://starwars.fandom.com/wiki/Voon_system;K-9;47
Star;;Core Worlds;;;Vultar system;Vultar;64.809;-5.306;;http://starwars.wikia.com/wiki/Vultar;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Vultar_system;L-10;107
Star;;Core Worlds;;;Vuma system;Vuma;112.651;-59.194;;http://starwars.wikia.com/wiki/Vuma;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Vuma_system;M-10;130
Star;;Core Worlds;Corusca sector;;Weerden system;Weerden;-13.768;18.076;;http://starwars.wikia.com/wiki/Weerden;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Corusca_sector/Legends;https://starwars.fandom.com/wiki/Weerden_system;K-9;53
Star;;Core Worlds;Farlax sector;;Widek system;Widek;-77.56;-4.912;;http://starwars.wikia.com/wiki/Widek;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Farlax_sector;https://starwars.fandom.com/wiki/Widek_system;K-10;2144
Star;;Core Worlds;Torranix sector;;Worru'du system ;Worru'du;-38.6;-17.85;;http://starwars.wikia.com/wiki/Worru'du;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Torranix_sector;https://starwars.fandom.com/wiki/Worru%27du_system;K-10;63
Star;;Core Worlds;;;Wukkar system;Wukkar;56.694;-12.471;;http://starwars.wikia.com/wiki/Wukkar;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Wukkar_system;L-10;108
Star;;Core Worlds;Kanchen Sector;;Sz Fel system/Xa Fel system;Xa Fel;-92.698;33.046;;http://starwars.wikia.com/wiki/Xa_Fel;https://starwars.fandom.com/wiki/Core_Worlds;https://starwars.fandom.com/wiki/Kanchen_sector;https://starwars.fandom.com/wiki/Xa_Fel_system;K-9;41
Star;;Core Worlds;;;Xorth system;Xorth;82.506;-28.363;;http://starwars.wikia.com/wiki/Xorth;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Xorth_system;L-10;111
Star;;Core Worlds;;;Yulant system;Yulant;34.421;-16.249;;http://starwars.wikia.com/wiki/Yulant;https://starwars.fandom.com/wiki/Core_Worlds;;https://starwars.fandom.com/wiki/Yulant_system;L-10;103
